id xcentroid ycentroid sharpness roundness1 roundness2 npix sky peak flux mag
2629 405.78 783.81 0.47 -0.04 -0.21 25 0.00 732.00 1.50 -0.44
2630 491.73 783.83 0.48 -0.44 -0.15 25 0.00 1245.00 2.63 -1.05
2631 547.85 783.86 0.59 0.11 -0.00 25 0.00 1382.00 2.52 -1.01
2632 711.63 784.37 0.39 0.69 -0.10 25 0.00 518.00 1.18 -0.18
2633 98.78 784.70 0.49 0.11 0.07 25 0.00 635.00 1.40 -0.37
2634 238.93 785.54 0.56 -0.04 0.09 25 0.00 18058.00 35.79 -3.88
2635 249.77 784.90 0.50 0.01 0.02 25 0.00 549.00 1.16 -0.16
2636 134.22 785.83 0.57 -0.20 -0.03 25 0.00 2467.00 5.13 -1.78
2637 398.33 786.36 0.55 -0.13 0.03 25 0.00 613.00 1.18 -0.18
2638 455.42 785.93 0.54 -0.42 -0.36 25 0.00 790.00 1.38 -0.35
2639 38.64 787.02 0.67 -0.22 0.11 25 0.00 1127.00 2.10 -0.81
2640 175.06 787.64 0.60 0.09 0.19 25 0.00 3902.00 7.89 -2.24
2641 321.83 787.12 0.42 -0.03 -0.04 25 0.00 561.00 1.54 -0.47
2642 93.97 787.70 0.52 0.16 0.12 25 0.00 2116.00 4.65 -1.67
2643 302.00 788.57 0.57 -0.30 0.11 25 0.00 1368.00 2.71 -1.08
2644 501.03 788.25 0.49 0.23 0.10 25 0.00 731.00 1.69 -0.57
2645 572.90 788.10 0.49 -0.03 -0.02 25 0.00 2783.00 5.94 -1.93
2646 922.94 788.49 0.43 -0.29 0.13 25 0.00 738.00 1.44 -0.40
2647 545.67 789.52 0.56 0.45 -0.04 25 0.00 4661.00 8.89 -2.37
2648 800.52 788.60 0.35 -0.50 -0.21 25 0.00 933.00 2.05 -0.78
2649 914.98 789.75 0.59 0.52 0.11 25 0.00 580.00 1.08 -0.08
2650 150.44 790.25 0.58 0.07 0.05 25 0.00 995.00 2.02 -0.76
2651 214.01 790.42 0.53 0.10 -0.10 25 0.00 3701.00 7.37 -2.17
2652 268.69 790.53 0.54 -0.38 0.16 25 0.00 1906.00 3.93 -1.49
2653 393.94 790.49 0.61 -0.34 0.12 25 0.00 1998.00 3.70 -1.42
2654 419.58 789.67 0.56 -0.07 0.03 25 0.00 690.00 1.43 -0.39
2655 611.78 790.46 0.49 -0.17 0.17 25 0.00 1457.00 3.01 -1.20
2656 929.59 789.97 0.53 -0.13 -0.19 25 0.00 5446.00 10.64 -2.57
2657 977.92 790.37 0.50 0.10 0.06 25 0.00 559.00 1.12 -0.12
2658 39.18 791.03 0.61 -0.26 0.26 25 0.00 1173.00 2.37 -0.94
2659 137.16 791.42 0.58 -0.08 0.04 25 0.00 2123.00 4.35 -1.60
2660 479.85 791.68 0.41 -0.28 0.15 25 0.00 541.00 1.17 -0.17
2661 605.42 791.09 0.54 -0.06 -0.12 25 0.00 1213.00 2.43 -0.96
2662 359.98 791.62 0.56 -0.19 0.15 25 0.00 656.00 1.23 -0.23
2663 569.78 791.45 0.42 0.60 0.11 25 0.00 1335.00 2.75 -1.10
2664 867.64 791.92 0.60 -0.33 -0.26 25 0.00 720.00 1.40 -0.36
2665 148.99 792.68 0.34 -0.14 -0.06 25 0.00 443.00 1.25 -0.24
2666 972.50 793.36 0.36 -0.31 -0.34 25 0.00 527.00 1.11 -0.11
2667 349.95 794.47 0.56 -0.13 0.06 25 0.00 7818.00 15.31 -2.96
2668 492.51 794.22 0.58 -0.09 -0.03 25 0.00 2055.00 3.95 -1.49
2669 745.10 794.78 0.55 -0.31 -0.43 25 0.00 598.00 1.18 -0.18
2670 71.12 795.91 0.43 -0.32 -0.56 25 0.00 935.00 1.76 -0.62
2671 536.02 795.82 0.51 -0.50 -0.37 25 0.00 513.00 1.18 -0.18
2672 929.30 796.05 0.51 0.12 -0.08 25 0.00 6184.00 12.51 -2.74
2673 51.27 797.21 0.60 0.04 0.00 25 0.00 6172.00 13.27 -2.81
2674 89.25 797.08 0.63 -0.10 -0.01 25 0.00 2904.00 5.81 -1.91
2675 173.78 796.45 0.45 0.16 0.19 25 0.00 598.00 1.35 -0.32
2676 253.07 797.34 0.47 0.02 0.01 25 0.00 727.00 1.62 -0.52
2677 383.97 797.06 0.57 -0.71 -0.28 25 0.00 2289.00 4.29 -1.58
2678 419.95 797.39 0.55 -0.16 -0.04 25 0.00 911.00 1.87 -0.68
2679 500.54 796.75 0.48 0.21 -0.09 25 0.00 587.00 1.23 -0.22
2680 715.13 796.80 0.49 0.06 0.03 25 0.00 1838.00 3.79 -1.45
2681 899.26 797.64 0.54 0.21 0.01 25 0.00 3127.00 5.95 -1.94
2682 909.22 796.68 0.48 -0.15 -0.01 25 0.00 2698.00 5.50 -1.85
2683 133.51 797.95 0.56 -0.23 -0.21 25 0.00 4181.00 8.47 -2.32
2684 154.54 798.30 0.56 0.36 0.02 25 0.00 995.00 2.02 -0.76
2685 226.18 798.32 0.57 0.25 0.00 25 0.00 1124.00 2.37 -0.94
2686 514.50 797.77 0.58 -0.50 -0.14 25 0.00 599.00 1.20 -0.20
2687 833.23 799.24 0.54 -0.09 -0.05 25 0.00 4759.00 9.81 -2.48
2688 242.34 800.29 0.57 -0.12 0.13 25 0.00 799.00 1.69 -0.57
2689 674.07 800.57 0.53 0.17 0.07 25 0.00 47024.00 91.38 -4.90
2690 851.43 800.03 0.43 -0.27 -0.04 25 0.00 418.00 1.00 -0.00
2691 187.93 802.10 0.58 -0.04 -0.21 25 0.00 755.00 1.52 -0.45
2692 373.26 801.69 0.44 -0.18 0.12 25 0.00 938.00 2.19 -0.85
2693 556.68 802.53 0.63 -0.34 -0.03 25 0.00 609.00 1.12 -0.12
2694 169.13 803.80 0.66 0.23 0.10 25 0.00 584.00 1.11 -0.11
2695 234.86 802.90 0.55 0.68 -0.05 25 0.00 486.00 1.05 -0.05
2696 320.27 803.45 0.62 0.09 0.17 25 0.00 1231.00 2.39 -0.94
2697 771.47 802.82 0.39 -0.02 -0.31 25 0.00 470.00 1.20 -0.20
2698 866.89 803.22 0.62 0.18 -0.15 25 0.00 619.00 1.13 -0.13
2699 296.52 803.77 0.41 -0.17 -0.03 25 0.00 1127.00 2.46 -0.98
2700 563.31 803.90 0.52 0.43 -0.02 25 0.00 1820.00 3.42 -1.33
2701 99.97 804.53 0.39 -0.49 0.19 25 0.00 464.00 1.06 -0.06
2702 165.77 804.80 0.63 -0.38 -0.50 25 0.00 602.00 1.02 -0.02
2703 70.44 805.70 0.59 0.32 0.14 25 0.00 1301.00 2.35 -0.93
2704 76.18 806.42 0.44 0.45 -0.37 25 0.00 1449.00 2.75 -1.10
2705 152.76 805.68 0.54 0.23 0.00 25 0.00 1328.00 2.63 -1.05
2706 157.14 806.52 0.60 0.14 0.08 25 0.00 2631.00 5.30 -1.81
2707 230.09 806.54 0.58 0.16 0.13 25 0.00 2311.00 4.59 -1.65
2708 283.73 806.45 0.55 -0.40 0.04 25 0.00 15145.00 30.89 -3.72
2709 472.80 806.18 0.49 -0.06 0.04 25 0.00 562.00 1.18 -0.18
2710 801.33 805.90 0.52 -0.13 -0.20 25 0.00 921.00 1.94 -0.72
2711 122.48 807.17 0.58 -0.34 -0.06 25 0.00 2984.00 5.98 -1.94
2712 503.05 807.13 0.54 -0.37 -0.54 25 0.00 723.00 1.09 -0.09
2713 589.47 807.66 0.47 0.35 -0.02 25 0.00 562.00 1.14 -0.15
2714 886.37 806.71 0.43 -0.08 -0.17 25 0.00 701.00 1.52 -0.45
2715 97.35 807.69 0.40 -0.55 0.01 25 0.00 532.00 1.39 -0.36
2716 778.90 808.09 0.57 0.03 -0.19 25 0.00 912.00 1.72 -0.59
2717 673.27 809.18 0.52 0.17 -0.04 25 0.00 2392.00 4.90 -1.73
2718 766.77 809.01 0.55 0.50 0.17 25 0.00 637.00 1.18 -0.18
2719 313.34 809.97 0.53 -0.47 -0.09 25 0.00 471.00 1.06 -0.06
2720 432.11 809.76 0.51 0.07 0.04 25 0.00 39633.00 82.57 -4.79
2721 542.68 810.01 0.39 -0.19 -0.06 25 0.00 1193.00 2.61 -1.04
2722 67.28 810.73 0.50 0.12 0.14 25 0.00 2356.00 4.75 -1.69
2723 272.60 811.72 0.50 0.12 -0.00 25 0.00 4661.00 9.46 -2.44
2724 862.59 811.94 0.50 0.34 -0.26 25 0.00 641.00 1.53 -0.46
2725 1009.32 812.23 0.56 -0.01 0.15 25 0.00 500.00 1.05 -0.06
2726 77.01 813.68 0.55 -0.16 0.33 25 0.00 715.00 1.51 -0.45
2727 111.73 812.62 0.51 0.41 0.09 25 0.00 15536.00 33.11 -3.80
2728 159.98 812.89 0.57 -0.59 -0.08 25 0.00 1864.00 3.95 -1.49
2729 198.06 812.74 0.49 0.25 0.21 25 0.00 966.00 2.16 -0.84
2730 608.87 812.91 0.59 -0.44 -0.12 25 0.00 748.00 1.18 -0.18
2731 65.87 813.97 0.57 0.09 0.22 25 0.00 3577.00 7.16 -2.14
2732 932.46 814.11 0.42 0.07 -0.09 25 0.00 529.00 1.30 -0.28
2733 31.19 814.92 0.58 -0.07 0.02 25 0.00 2170.00 4.77 -1.70
2734 117.94 815.07 0.58 -0.13 -0.01 25 0.00 5873.00 12.44 -2.74
2735 308.21 814.63 0.49 0.14 0.10 25 0.00 2361.00 4.87 -1.72
2736 134.72 815.67 0.45 -0.02 -0.14 25 0.00 1552.00 3.39 -1.33
2737 365.00 816.06 0.49 -0.24 0.11 25 0.00 660.00 1.45 -0.40
2738 818.81 816.06 0.42 -0.23 -0.18 25 0.00 648.00 1.67 -0.56
2739 946.39 816.13 0.54 -0.24 -0.30 25 0.00 6497.00 12.57 -2.75
2740 247.48 816.86 0.57 -0.49 -0.13 25 0.00 863.00 1.80 -0.64
2741 378.72 816.84 0.53 -0.40 -0.26 25 0.00 693.00 1.37 -0.34
2742 480.34 816.73 0.56 -0.69 0.01 25 0.00 1621.00 3.25 -1.28
2743 537.54 816.62 0.49 -0.17 -0.08 25 0.00 1503.00 3.01 -1.20
2744 797.68 816.69 0.45 -0.45 -0.17 25 0.00 2741.00 5.83 -1.91
2745 268.15 817.92 0.61 0.52 0.43 25 0.00 769.00 1.39 -0.36
2746 356.31 818.40 0.51 0.37 0.08 25 0.00 706.00 1.49 -0.43
2747 680.85 817.54 0.43 0.69 0.10 25 0.00 611.00 1.45 -0.40
2748 413.64 819.31 0.48 0.83 -0.21 25 0.00 599.00 1.25 -0.25
2749 417.12 819.04 0.58 -0.76 -0.42 25 0.00 981.00 1.74 -0.60
2750 556.61 818.60 0.49 -0.96 -0.19 25 0.00 985.00 1.74 -0.60
2751 579.72 819.37 0.53 0.31 -0.15 25 0.00 336966.00 652.31 -7.04
2752 634.31 818.56 0.45 0.09 0.14 25 0.00 1473.00 2.77 -1.11
2753 877.07 819.49 0.57 -0.19 -0.15 25 0.00 788.00 1.66 -0.55
2754 101.65 819.41 0.47 -0.58 0.07 25 0.00 1868.00 4.11 -1.53
2755 223.91 819.89 0.53 -0.22 0.18 25 0.00 1388.00 2.89 -1.15
2756 363.89 820.28 0.57 -0.87 -0.28 25 0.00 817.00 1.27 -0.26
2757 546.48 819.74 0.52 -0.23 -0.07 25 0.00 1023.00 2.03 -0.77
2758 651.66 820.36 0.38 -0.58 -0.06 25 0.00 1032.00 2.37 -0.94
2759 183.45 821.58 0.56 0.28 0.02 25 0.00 3644.00 7.46 -2.18
2760 425.98 821.17 0.56 -0.04 0.29 25 0.00 779.00 1.59 -0.50
2761 52.39 821.84 0.55 -0.05 0.00 25 0.00 42107.00 90.36 -4.89
2762 203.10 821.76 0.52 -0.29 0.20 25 0.00 788.00 1.46 -0.41
2763 362.78 821.64 0.75 -0.44 -0.21 25 0.00 1098.00 1.65 -0.54
2764 396.67 821.87 0.49 -0.19 -0.10 25 0.00 1496.00 3.09 -1.22
2765 470.30 821.89 0.53 -0.50 -0.31 25 0.00 746.00 1.65 -0.54
2766 480.92 822.11 0.52 -0.31 -0.05 25 0.00 3807.00 7.90 -2.24
2767 553.16 821.49 0.43 0.03 -0.03 25 0.00 623.00 1.24 -0.23
2768 42.21 823.41 0.60 0.06 0.07 25 0.00 3656.00 7.50 -2.19
2769 506.27 823.89 0.53 -0.27 -0.14 25 0.00 2329.00 4.66 -1.67
2770 760.63 824.18 0.53 0.04 -0.19 25 0.00 3185.00 6.29 -2.00
2771 32.80 825.15 0.62 -0.13 0.06 25 0.00 791.00 1.63 -0.53
2772 89.06 824.97 0.59 0.04 -0.49 25 0.00 715.00 1.34 -0.32
2773 266.49 825.16 0.60 -0.48 -0.11 25 0.00 1454.00 2.60 -1.04
2774 438.22 825.52 0.56 0.23 0.04 25 0.00 33911.00 65.73 -4.54
2775 86.67 826.13 0.69 0.13 -0.29 25 0.00 1632.00 2.90 -1.16
2776 500.75 827.32 0.51 -0.52 0.48 25 0.00 618.00 1.02 -0.02
2777 510.60 825.48 0.51 -0.66 -0.27 25 0.00 1440.00 2.61 -1.04
2778 627.71 825.95 0.53 -0.10 -0.23 25 0.00 1616.00 2.95 -1.17
2779 198.44 827.31 0.59 0.10 0.04 25 0.00 1729.00 3.53 -1.37
2780 361.74 826.92 0.40 -0.39 -0.22 25 0.00 621.00 1.30 -0.28
2781 606.42 827.23 0.52 -0.01 -0.17 25 0.00 1317.00 2.59 -1.03
2782 859.90 826.68 0.45 0.41 0.03 25 0.00 10761.00 21.53 -3.33
2783 42.56 827.36 0.49 -0.62 0.60 25 0.00 697.00 1.33 -0.31
2784 274.70 828.45 0.55 0.38 -0.17 25 0.00 4143.00 8.21 -2.29
2785 429.95 828.54 0.53 -0.16 0.25 25 0.00 1605.00 2.90 -1.16
2786 109.78 829.00 0.66 -0.56 -0.10 25 0.00 810.00 1.56 -0.49
2787 341.36 828.83 0.53 0.04 -0.48 25 0.00 635.00 1.14 -0.14
2788 344.82 828.65 0.42 0.47 -0.02 25 0.00 945.00 1.96 -0.73
2789 585.37 829.37 0.56 0.22 -0.02 25 0.00 9107.00 17.78 -3.12
2790 878.42 828.69 0.48 -0.05 -0.04 25 0.00 6843.00 13.53 -2.83
2791 400.48 830.21 0.55 -0.09 -0.32 25 0.00 570.00 1.25 -0.25
2792 501.22 830.38 0.57 -0.29 0.06 25 0.00 2953.00 5.37 -1.82
2793 604.66 829.98 0.55 -0.55 0.04 25 0.00 616.00 1.06 -0.06
2794 979.64 830.04 0.68 0.37 0.35 25 0.00 604.00 1.01 -0.01
2795 123.41 831.55 0.61 0.04 0.03 25 0.00 1464.00 2.96 -1.18
2796 986.91 831.05 0.51 -0.02 -0.07 25 0.00 14770.00 30.24 -3.70
2797 81.81 832.38 0.80 0.43 0.09 25 0.00 655.00 1.09 -0.09
2798 330.56 832.14 0.44 0.41 0.29 25 0.00 515.00 1.12 -0.12
2799 472.93 832.10 0.53 -0.16 -0.04 25 0.00 6749.00 13.90 -2.86
2800 516.46 832.12 0.52 -0.22 -0.17 25 0.00 1602.00 3.42 -1.34
2801 717.86 831.92 0.60 0.05 0.10 25 0.00 622.00 1.12 -0.12
2802 769.42 831.69 0.47 0.01 -0.03 25 0.00 15570.00 31.46 -3.74
2803 199.16 833.21 0.56 -0.03 0.09 25 0.00 1614.00 3.38 -1.32
2804 881.19 831.33 0.51 0.38 0.36 25 0.00 625.00 1.20 -0.20
2805 72.36 834.44 0.63 0.62 0.16 25 0.00 927.00 1.74 -0.60
2806 284.78 834.05 0.55 -0.34 -0.13 25 0.00 541.00 1.22 -0.22
2807 705.98 833.74 0.50 0.38 0.02 25 0.00 870.00 1.86 -0.67
2808 826.94 835.65 0.50 0.12 0.09 25 0.00 2398.00 4.72 -1.69
2809 970.27 836.00 0.56 0.66 0.39 25 0.00 634.00 1.24 -0.24
2810 997.77 834.44 0.60 -0.48 -0.01 25 0.00 968.00 1.61 -0.51
2811 314.77 836.71 0.55 -0.10 0.19 25 0.00 1878.00 3.64 -1.40
2812 595.87 835.65 0.52 0.22 -0.05 25 0.00 686.00 1.40 -0.37
2813 936.95 836.33 0.46 0.68 0.01 25 0.00 519.00 1.29 -0.28
2814 162.09 837.05 0.58 0.23 -0.83 25 0.00 912.00 1.52 -0.46
2815 164.90 837.27 0.59 -0.08 0.03 25 0.00 19142.00 39.76 -4.00
2816 197.67 837.42 0.57 -0.14 0.38 25 0.00 641.00 1.21 -0.20
2817 787.02 837.84 0.43 0.16 0.17 25 0.00 529.00 1.17 -0.17
2818 329.27 837.71 0.57 -0.33 0.07 25 0.00 1300.00 2.76 -1.10
2819 339.99 837.77 0.53 0.53 0.30 25 0.00 628.00 1.25 -0.24
2820 576.52 838.30 0.51 -0.20 -0.09 25 0.00 826.00 1.86 -0.67
2821 680.20 838.11 0.51 -0.20 -0.06 25 0.00 1060.00 2.24 -0.88
2822 899.05 838.23 0.52 0.14 -0.05 25 0.00 91000.00 179.20 -5.63
2823 18.12 839.31 0.60 0.27 0.11 25 0.00 55494.00 113.68 -5.14
2824 248.98 838.95 0.50 0.17 0.09 25 0.00 502.00 1.19 -0.19
2825 372.09 839.11 0.59 0.18 -0.02 25 0.00 2092.00 4.20 -1.56
2826 624.97 838.87 0.53 0.13 0.12 25 0.00 1571.00 3.10 -1.23
2827 658.23 839.69 0.62 -0.08 0.02 25 0.00 781.00 1.52 -0.45
2828 929.82 839.60 0.52 -0.39 -0.01 25 0.00 2815.00 5.59 -1.87
2829 292.17 840.02 0.58 -0.05 -0.14 25 0.00 776.00 1.64 -0.54
2830 613.30 840.55 0.54 0.24 0.10 25 0.00 1030.00 1.91 -0.70
2831 1004.06 840.38 0.50 0.43 0.20 25 0.00 679.00 1.38 -0.35
2832 399.21 840.74 0.57 -0.19 -0.07 25 0.00 780.00 1.50 -0.44
2833 439.84 841.49 0.53 0.08 0.12 25 0.00 727.00 1.26 -0.25
2834 467.63 841.86 0.47 0.31 -0.07 25 0.00 1495.00 2.96 -1.18
2835 538.78 842.48 0.52 -0.38 0.00 25 0.00 2869.00 5.60 -1.87
2836 783.00 842.21 0.59 0.06 -0.08 25 0.00 1513.00 2.65 -1.06
2837 317.17 842.99 0.54 -0.14 -0.13 25 0.00 3108.00 6.34 -2.00
2838 328.89 842.54 0.50 -0.24 0.02 25 0.00 779.00 1.55 -0.48
2839 729.17 843.63 0.41 0.37 -0.27 25 0.00 351.00 1.00 -0.00
2840 981.19 843.07 0.56 -0.37 -0.11 25 0.00 2195.00 4.26 -1.57
2841 175.30 844.00 0.56 0.03 -0.03 25 0.00 7630.00 16.06 -3.01
2842 277.64 843.91 0.54 -0.39 -0.19 25 0.00 9404.00 19.74 -3.24
2843 335.07 844.55 0.56 -0.05 0.15 25 0.00 2371.00 4.66 -1.67
2844 63.40 844.84 0.59 0.01 0.01 25 0.00 551.00 1.23 -0.22
2845 740.76 844.91 0.53 -0.32 -0.26 25 0.00 527.00 1.08 -0.08
2846 182.38 845.78 0.70 -0.19 0.05 25 0.00 845.00 1.38 -0.35
2847 789.86 846.02 0.51 0.09 -0.10 25 0.00 1890.00 3.71 -1.42
2848 204.75 846.62 0.50 -0.61 -0.17 25 0.00 6095.00 12.67 -2.76
2849 246.17 847.49 0.60 0.07 0.11 25 0.00 15522.00 30.79 -3.72
2850 581.40 846.87 0.49 -0.26 -0.03 25 0.00 1270.00 2.61 -1.04
2851 607.40 847.24 0.58 -0.45 -0.23 25 0.00 1173.00 2.24 -0.88
2852 622.23 847.12 0.54 0.09 -0.02 25 0.00 5725.00 11.61 -2.66
2853 779.54 847.05 0.58 -0.50 -0.34 25 0.00 501.00 1.06 -0.06
2854 837.39 846.86 0.51 0.06 -0.07 25 0.00 15503.00 31.05 -3.73
2855 907.16 846.60 0.47 -0.62 -0.19 25 0.00 548.00 1.18 -0.18
2856 944.18 847.16 0.48 0.47 0.12 25 0.00 718.00 1.62 -0.53
2857 111.97 848.60 0.59 0.05 0.20 25 0.00 3644.00 7.34 -2.16
2858 118.10 848.41 0.63 0.45 -0.06 25 0.00 2257.00 4.26 -1.57
2859 206.55 847.40 0.53 -0.04 -0.59 25 0.00 2631.00 4.37 -1.60
2860 237.02 848.12 0.55 -0.46 -0.05 25 0.00 1330.00 2.94 -1.17
2861 357.91 847.93 0.57 -0.10 -0.06 25 0.00 3108.00 6.18 -1.98
2862 529.58 847.53 0.46 -0.24 -0.29 25 0.00 889.00 1.79 -0.63
2863 828.98 847.70 0.40 0.23 0.03 25 0.00 979.00 2.18 -0.85
2864 212.73 849.42 0.48 -0.82 -0.21 25 0.00 720.00 1.49 -0.43
2865 375.57 848.92 0.53 0.26 -0.02 25 0.00 859.00 1.88 -0.68
2866 534.47 848.68 0.46 -0.14 -0.05 25 0.00 8690.00 17.86 -3.13
2867 88.36 850.20 0.53 0.15 -0.23 25 0.00 652.00 1.50 -0.44
2868 154.22 850.03 0.59 -0.03 -0.04 25 0.00 2844.00 6.04 -1.95
2869 241.02 850.24 0.78 0.75 -0.29 25 0.00 905.00 1.32 -0.30
2870 686.72 850.44 0.56 0.37 -0.14 25 0.00 18221.00 34.95 -3.86
2871 895.52 850.36 0.55 0.18 -0.15 25 0.00 11419.00 21.40 -3.33
2872 79.25 850.84 0.47 -0.75 -0.38 25 0.00 749.00 1.45 -0.40
2873 130.52 850.79 0.51 -0.14 -0.07 25 0.00 66635.00 141.21 -5.37
2874 848.86 851.65 0.51 -0.08 0.05 25 0.00 17529.00 33.22 -3.80
2875 966.72 853.50 0.54 -0.34 -0.03 25 0.00 3791.00 7.01 -2.11
2876 496.65 854.17 0.54 0.06 -0.14 25 0.00 2557.00 5.05 -1.76
2877 159.37 855.10 0.55 -0.49 -0.36 25 0.00 712.00 1.46 -0.41
2878 960.36 855.71 0.50 0.81 0.15 25 0.00 865.00 1.88 -0.68
2879 15.31 856.31 0.62 0.33 0.12 25 0.00 4201.00 8.39 -2.31
2880 98.15 856.03 0.58 0.05 -0.02 25 0.00 985.00 2.15 -0.83
2881 353.07 855.78 0.56 -0.18 0.25 25 0.00 548.00 1.07 -0.07
2882 460.50 856.79 0.42 -0.42 0.45 25 0.00 511.00 1.02 -0.02
2883 39.06 857.51 0.46 0.64 0.14 25 0.00 521.00 1.19 -0.19
2884 260.38 857.50 0.62 0.28 0.13 25 0.00 1179.00 2.32 -0.92
2885 420.42 857.16 0.55 0.09 -0.09 25 0.00 61846.00 125.38 -5.25
2886 515.62 857.72 0.53 -0.25 0.20 25 0.00 1070.00 1.91 -0.70
2887 616.35 857.05 0.56 -0.07 -0.09 25 0.00 7636.00 15.34 -2.96
2888 62.89 858.05 0.68 0.28 0.33 25 0.00 577.00 1.15 -0.15
2889 207.32 858.41 0.58 0.29 0.03 25 0.00 9736.00 19.37 -3.22
2890 318.30 857.75 0.40 -0.06 0.36 25 0.00 624.00 1.48 -0.43
2891 428.38 858.23 0.52 0.01 -0.40 25 0.00 910.00 1.81 -0.65
2892 853.14 858.64 0.52 -0.54 0.13 25 0.00 921.00 1.82 -0.65
2893 949.24 858.56 0.50 0.26 0.12 25 0.00 2123.00 4.14 -1.54
2894 299.20 858.79 0.45 0.02 0.15 25 0.00 549.00 1.25 -0.25
2895 369.17 859.85 0.55 -0.28 -0.05 25 0.00 2193.00 4.46 -1.62
2896 460.72 861.00 0.50 -0.16 0.10 25 0.00 2530.00 5.11 -1.77
2897 699.16 860.81 0.39 0.17 -0.00 25 0.00 506.00 1.25 -0.24
2898 735.32 861.45 0.34 -0.31 -0.15 25 0.00 501.00 1.24 -0.23
2899 104.93 862.56 0.58 0.13 0.17 25 0.00 50083.00 100.32 -5.00
2900 481.74 862.07 0.49 -0.00 0.04 25 0.00 510.00 1.17 -0.18
2901 572.21 862.27 0.54 0.43 0.03 25 0.00 482.00 1.09 -0.09
2902 681.90 861.85 0.43 -0.46 -0.50 25 0.00 488.00 1.08 -0.08
2903 303.00 864.10 0.56 -0.10 0.02 25 0.00 10455.00 21.87 -3.35
2904 341.94 863.99 0.52 0.14 -0.06 25 0.00 3813.00 7.46 -2.18
2905 430.78 863.42 0.29 0.43 -0.13 25 0.00 394.00 1.22 -0.21
2906 450.48 864.26 0.57 0.12 -0.09 25 0.00 2814.00 5.61 -1.87
2907 716.28 864.18 0.54 0.09 0.01 25 0.00 1066.00 2.19 -0.85
2908 154.25 865.61 0.64 0.65 -0.00 25 0.00 1515.00 2.84 -1.14
2909 213.73 864.68 0.56 -0.03 0.11 25 0.00 1774.00 3.58 -1.39
2910 287.66 865.23 0.60 0.25 -0.05 25 0.00 1114.00 2.13 -0.82
2911 504.70 865.51 0.51 -0.43 0.04 25 0.00 1162.00 2.24 -0.88
2912 179.61 866.51 0.54 -0.43 0.22 25 0.00 1184.00 2.56 -1.02
2913 375.14 866.31 0.71 0.24 -0.15 25 0.00 781.00 1.34 -0.32
2914 490.54 866.19 0.54 -0.08 -0.16 25 0.00 1375.00 2.82 -1.13
2915 594.11 865.70 0.51 0.12 0.06 25 0.00 1447.00 2.75 -1.10
2916 155.78 867.37 0.58 -0.19 0.00 25 0.00 5946.00 12.26 -2.72
2917 407.17 867.20 0.50 -0.20 0.10 25 0.00 1583.00 3.17 -1.25
2918 561.42 867.10 0.52 -0.19 -0.08 25 0.00 693.00 1.51 -0.45
2919 268.89 867.69 0.53 0.17 0.07 25 0.00 1894.00 3.95 -1.49
2920 937.91 867.55 0.45 0.33 -0.01 25 0.00 918.00 1.85 -0.67
2921 68.82 868.55 0.57 0.42 0.25 25 0.00 1109.00 2.37 -0.94
2922 429.70 868.28 0.44 0.76 0.24 25 0.00 513.00 1.16 -0.16
2923 444.28 868.84 0.53 -0.17 -0.01 25 0.00 1253.00 2.71 -1.08
2924 696.70 869.44 0.63 0.18 -0.29 25 0.00 895.00 1.63 -0.53
2925 894.49 868.90 0.51 -0.04 -0.12 25 0.00 3745.00 7.46 -2.18
2926 83.72 870.78 0.53 0.20 -0.01 25 0.00 2545.00 5.47 -1.84
2927 383.81 870.79 0.46 0.34 0.03 25 0.00 518.00 1.11 -0.11
2928 405.16 870.35 0.52 0.67 0.24 25 0.00 562.00 1.20 -0.20
2929 412.85 870.44 0.56 -0.09 -0.08 25 0.00 494.00 1.01 -0.01
2930 701.13 871.35 0.40 -0.29 -0.11 25 0.00 406.00 1.13 -0.13
2931 838.74 871.03 0.52 0.17 -0.03 25 0.00 1322.00 2.65 -1.06
2932 847.60 870.69 0.32 -0.02 -0.18 25 0.00 515.00 1.29 -0.27
2933 972.75 871.83 0.50 -0.01 0.09 25 0.00 528.00 1.13 -0.13
2934 275.13 871.47 0.42 0.20 0.10 25 0.00 694.00 1.52 -0.45
2935 498.40 872.57 0.58 0.42 0.03 25 0.00 6060.00 11.42 -2.64
2936 596.41 872.54 0.56 0.40 -0.00 25 0.00 2853.00 5.32 -1.81
2937 999.75 871.91 0.52 0.46 0.04 25 0.00 1334.00 2.56 -1.02
2938 40.19 873.06 0.57 0.22 0.06 25 0.00 137527.00 289.51 -6.15
2939 133.64 872.86 0.63 0.50 0.24 25 0.00 736.00 1.31 -0.29
2940 492.85 872.86 0.48 0.36 -0.08 25 0.00 1264.00 2.56 -1.02
2941 547.53 872.71 0.40 -0.03 -0.05 25 0.00 671.00 1.34 -0.32
2942 28.72 874.11 0.57 -0.11 -0.07 25 0.00 789.00 1.58 -0.50
2943 73.14 874.37 0.48 0.81 0.70 25 0.00 1264.00 2.49 -0.99
2944 613.19 874.47 0.57 -0.29 0.09 25 0.00 1381.00 2.52 -1.00
2945 810.25 874.53 0.40 0.28 0.36 25 0.00 465.00 1.08 -0.09
2946 948.11 874.38 0.59 -0.39 -0.21 25 0.00 633.00 1.17 -0.17
2947 139.68 875.08 0.35 0.00 0.21 25 0.00 473.00 1.20 -0.19
2948 858.39 875.58 0.41 0.52 0.28 25 0.00 569.00 1.46 -0.41
